138,19972,1,0,0,0,0,0,0,2.412,0,1.9852e+07,3.2627e+06,18260,0.20565,0,7,8,9,0,0,0,17,1411.6,7,10,5.8177
81,19962,1,0,0,0,0,0,0,1.171,1,4.4471e+06,2.6416e+06,40000,0.11747,0,7,9,7,0,0,0,16,2126.8,7,9,1.3712
183,19972,1,0,0,0,0,0,0,1.71,0,3.2627e+06,2.5425e+06,34090,0.082954,0,9,8,5,0,0,0,13,1506.8,8,5,2.9241
183,19962,1,0,0,0,0,0,0,1.71,0,3.2627e+06,2.5425e+06,33410,0.082954,0,8,8,5,0,0,0,13,1506.8,8,5,2.9241
82,19972,1,0,0,0,0,0,0,1.66,0,4.4471e+06,3.2627e+06,64250,0.1451,0,8,9,9,0,0,0,18,1980.8,8,10,2.7556
76,19972,1,0,0,0,0,0,0,0.852,0,4.4471e+06,2.7256e+06,75300,0.12121,0,7,8,5,0,0,0,13,2823.1,6,7,0.7259
149,19962,1,0,0,0,0,0,0,0.334,0,2.7256e+06,8.6369e+06,1.4384e+05,0.19124,0,4,8,2,0,0,0,10,2613.3,4,6,0.11156
155,19962,1,0,0,0,0,0,0,1.589,1,2.7256e+06,6.5478e+06,85960,0.17847,0,8,9,7,0,0,0,16,2531.4,8,8,2.5249
109,19962,1,0,0,0,0,0,0,0.872,0,1.9852e+07,2.5425e+06,47300,0.34448,0,7,8,7,0,0,0,15,1706.7,7,8,0.76038
90,19962,1,0,0,0,0,0,0,0.528,0,5.3795e+06,2.7256e+06,47910,0.14663,0,5,8,4,0,0,0,12,4530.8,5,7,0.27878
63,19972,1,0,0,0,0,0,0,0.992,0,2.2265e+06,2.0253e+06,48190,0.045092,0,5,8,8,0,0,0,16,2627.6,4,12,0.98406
84,19972,1,0,0,0,0,0,0,0.551,0,4.4471e+06,2.5425e+06,74750,0.11307,0,5,9,5,0,0,0,14,2230.5,5,9,0.3036
179,19972,1,0,0,0,0,0,0,1.05,1,2.6416e+06,3.2627e+06,98620,0.086186,0,6,10,6,0,0,0,16,1283.2,6,10,1.1025
66,19972,1,0,0,0,0,0,0,0.853,1,2.2265e+06,2.6416e+06,66460,0.058813,0,6,10,6,0,0,0,16,2123.1,5,11,0.72761
13,19962,1,0,0,0,0,0,0,2.172,0,3.4304e+06,2.0253e+06,27470,0.069474,0,6,8,8,0,0,0,16,1670.5,6,10,4.7176
6,19962,1,0,0,0,0,0,0,0.745,0,3.4304e+06,1.9852e+07,2.5043e+05,0.3199,0,9,10,2,0,0,0,12,1766.3,9,3,0.55502
29,19972,1,0,0,1,0,0,0,1.124,0,5.5232e+06,2.7256e+06,59220,0.15054,0,7,8,7,0,0,0,15,2488.3,7,8,1.2634
65,19962,1,0,0,0,0,0,0,0.602,0,2.2265e+06,2.6613e+06,1.0634e+05,0.059253,0,4,9,7,0,0,0,16,1939.2,4,12,0.3624
153,19962,1,0,0,0,0,0,0,1.532,1,2.7256e+06,2.6416e+06,26700,0.072,0,8,9,5,0,0,0,14,2083.8,8,6,2.347
91,19972,1,0,0,0,0,0,0,0.235,0,5.3795e+06,8.6369e+06,1.9149e+05,0.37744,0,5,8,3,0,0,0,11,2218.4,5,6,0.055225
110,19962,1,0,0,0,0,0,0,1.379,1,4.1501e+06,1.5259e+07,63760,0.63328,0,6,7,7,0,0,0,14,2302.9,6,8,1.9016
14,19972,1,0,0,1,0,0,0,0.665,0,3.4304e+06,5.9749e+06,1.9023e+05,0.20496,0,6,9,4,0,0,0,13,1626.1,7,6,0.44223
49,19972,1,0,0,0,0,0,0,1.998,0,7.082e+06,2.6613e+06,73180,0.18847,0,9,9,4,0,0,0,13,1198,9,4,3.992
9,19972,1,0,0,0,0,0,0,0.761,0,3.4304e+06,1.9852e+07,1.3121e+05,0.3611,0,7,9,5,0,0,0,14,1790.9,8,6,0.57912
29,19962,1,0,0,1,0,0,0,1.124,0,5.5232e+06,2.7256e+06,66689,0.15054,0,7,8,7,0,0,0,15,2488.3,7,8,1.2634
160,19972,1,0,0,0,0,0,0,1.723,1,8.6369e+06,2.6416e+06,62340,0.1482,0,8,9,5,0,0,0,14,2023.2,8,6,2.9687
96,19962,1,0,0,0,0,0,0,1.927,0,5.3795e+06,3.2627e+06,23050,0.17552,0,8,9,8,0,0,0,17,1925.9,8,9,3.7133
160,19962,1,0,0,0,0,0,0,1.723,1,8.6369e+06,2.6416e+06,69380,0.1482,0,8,9,5,0,0,0,14,2023.2,8,6,2.9687
86,19962,1,0,0,0,0,0,0,1.076,0,5.3795e+06,4.1501e+06,23630,0.22326,0,5,6,4,0,0,0,10,2580.6,5,5,1.1578
101,19962,1,0,0,0,0,0,0,0.711,0,1.9852e+07,8.6369e+06,71660,0.21959,0,4,7,8,0,0,0,15,1291.8,4,11,0.50552
